Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,1730.48,1739.7,1712.49,1722.42,1722.42,280200
2019-01-02,1691.25,1736.77,1690.84,1721.7,1721.7,312600
2019-01-03,1704.65,1712.68,1657.98,1663.12,1663.12,445200
2019-01-04,1686.12,1737.08,1678.62,1717.55,1717.55,541000
2019-01-07,1721.74,1731.4,1703.6,1711.82,1711.82,334800
2019-01-08,1730.04,1755.99,1681.15,1686.92,1686.92,652400
2019-01-09,1642.35,1682.88,1637.02,1649.49,1649.49,786300
2019-01-10,1640.0,1685.98,1640.0,1677.33,1677.33,459700
2019-01-11,1670.59,1678.05,1654.93,1665.89,1665.89,331200
2019-01-14,1647.56,1708.83,1645.0,1692.88,1692.88,439200
2019-01-15,1695.0,1704.18,1681.56,1698.31,1698.31,436100
2019-01-16,1693.42,1698.22,1676.54,1680.57,1680.57,503700
2019-01-17,1681.73,1737.91,1676.54,1724.51,1724.51,363200
2019-01-18,1747.02,1776.84,1737.5,1760.26,1760.26,552600
2019-01-22,1743.18,1759.67,1691.48,1708.98,1708.98,758000
2019-01-23,1717.25,1746.58,1715.11,1744.31,1744.31,437900
2019-01-24,1748.98,1805.18,1748.88,1795.67,1795.67,695700
2019-01-25,1811.99,1834.08,1799.01,1802.2,1802.2,483200
2019-01-28,1787.62,1835.0,1780.18,1813.6,1813.6,387800
2019-01-29,1816.62,1820.4,1794.2,1808.8,1808.8,212300
2019-01-30,1825.33,1835.48,1805.58,1818.7,1818.7,300500
2019-01-31,1820.37,1851.18,1820.37,1832.81,1832.81,314900
2019-02-01,1824.05,1862.07,1821.15,1836.96,1836.96,278200
2019-02-04,1840.39,1862.26,1837.94,1860.99,1860.99,319500
2019-02-05,1887.53,1916.23,1879.93,1902.26,1902.26,487900
2019-02-06,1895.94,1910.0,1874.78,1906.93,1906.93,243000
2019-02-07,1892.1,1900.65,1862.01,1877.06,1877.06,362600
2019-02-08,1892.37,1899.99,1862.01,1871.09,1871.09,276000
2019-02-11,1873.13,1880.69,1856.99,1865.0,1865.0,327700
2019-02-12,1876.83,1900.0,1861.71,1895.29,1895.29,262200
2019-02-13,1899.29,1924.0,1898.77,1919.97,1919.97,277300
2019-02-14,1909.88,1922.63,1901.0,1902.33,1902.33,208900
2019-02-15,1925.33,1934.65,1898.57,1933.57,1933.57,331800
2019-02-19,1927.56,1951.86,1909.18,1935.5,1935.5,338400
2019-02-20,1936.51,1944.99,1920.0,1926.17,1926.17,322200
2019-02-21,1924.65,1932.65,1900.29,1906.31,1906.31,414100
2019-02-22,1920.38,1923.91,1897.21,1910.52,1910.52,385800
2019-02-25,1928.63,1934.83,1885.83,1890.03,1890.03,454100
2019-02-26,1885.83,1919.83,1885.83,1915.73,1915.73,366000
2019-02-27,1906.0,1952.25,1897.01,1906.0,1906.0,750600
2019-02-28,1754.0,1763.89,1692.0,1697.04,1697.04,1989800
2019-03-01,1708.2,1726.33,1698.0,1714.08,1714.08,1248100
2019-03-04,1723.66,1730.0,1690.04,1707.82,1707.82,1043400
2019-03-05,1715.0,1748.73,1709.37,1745.93,1745.93,619600
2019-03-06,1748.37,1765.82,1745.29,1751.62,1751.62,621400
2019-03-07,1746.5,1756.71,1719.28,1725.01,1725.01,598900
2019-03-08,1708.04,1719.51,1692.93,1715.82,1715.82,773200
2019-03-11,1721.69,1723.99,1693.32,1709.9,1709.9,681200
2019-03-12,1709.72,1740.38,1689.44,1736.0,1736.0,699300
2019-03-13,1740.44,1769.84,1739.61,1760.71,1760.71,680900
2019-03-14,1768.83,1782.17,1738.73,1743.88,1743.88,520700
2019-03-15,1751.79,1758.07,1744.22,1752.17,1752.17,760100
2019-03-18,1757.71,1765.6,1752.81,1756.33,1756.33,403000
2019-03-19,1751.05,1787.3,1740.14,1764.03,1764.03,499100
2019-03-20,1766.78,1780.99,1751.13,1774.43,1774.43,389200
2019-03-21,1765.8,1784.65,1761.01,1774.36,1774.36,400000
2019-03-22,1754.04,1761.18,1711.09,1721.59,1721.59,656100
2019-03-25,1714.01,1759.88,1712.71,1752.39,1752.39,559700
2019-03-26,1761.2,1783.86,1759.22,1768.87,1768.87,462400
2019-03-27,1768.98,1786.96,1746.21,1752.11,1752.11,355500
2019-03-28,1759.99,1765.58,1727.24,1728.89,1728.89,417300
2019-03-29,1736.6,1756.53,1733.43,1744.91,1744.91,440100
2019-04-01,1755.08,1771.97,1748.1,1759.23,1759.23,502400
2019-04-02,1766.03,1771.57,1751.24,1763.55,1763.55,492600
2019-04-03,1778.47,1796.14,1769.01,1774.93,1774.93,486200
2019-04-04,1775.31,1791.19,1767.5,1780.6,1780.6,373200
2019-04-05,1788.03,1788.03,1768.38,1769.45,1769.45,365800
2019-04-08,1767.92,1793.09,1766.4,1788.72,1788.72,324000
2019-04-09,1776.75,1796.88,1767.65,1794.47,1794.47,378500
2019-04-10,1793.85,1808.98,1772.01,1806.0,1806.0,392700
2019-04-11,1810.0,1823.4,1806.15,1818.59,1818.59,421000
2019-04-12,1827.87,1848.0,1827.14,1833.07,1833.07,413500
2019-04-15,1834.0,1848.14,1825.95,1846.23,1846.23,386300
2019-04-16,1851.8,1863.3,1839.14,1841.7,1841.7,416500
2019-04-17,1848.63,1856.23,1837.61,1839.79,1839.79,324200
2019-04-18,1847.64,1854.23,1839.84,1844.31,1844.31,344600
2019-04-22,1833.93,1853.2,1831.04,1844.17,1844.17,315900
2019-04-23,1849.23,1895.28,1847.34,1887.73,1887.73,549300
2019-04-24,1887.14,1893.98,1863.6,1867.28,1867.28,506600
2019-04-25,1870.65,1884.81,1856.93,1866.26,1866.26,384400
2019-04-26,1868.1,1883.5,1850.01,1868.0,1868.0,541100
2019-04-29,1869.81,1885.0,1865.62,1876.32,1876.32,432900
2019-04-30,1872.0,1889.1,1852.2,1854.99,1854.99,422400
2019-05-01,1857.57,1865.49,1828.19,1829.52,1829.52,407400
2019-05-02,1824.66,1830.43,1800.18,1808.0,1808.0,529000
2019-05-03,1816.17,1829.96,1814.25,1824.07,1824.07,496100
2019-05-06,1798.96,1811.7,1782.03,1800.51,1800.51,540100
2019-05-07,1781.45,1800.58,1771.21,1785.0,1785.0,477200
2019-05-08,1765.01,1771.62,1746.0,1751.63,1751.63,464600
2019-05-09,1729.43,1751.1,1715.01,1736.03,1736.03,627900
2019-05-10,1825.0,1860.0,1765.62,1829.85,1829.85,1168400
2019-05-13,1800.0,1814.29,1770.0,1777.26,1777.26,493000
2019-05-14,1787.12,1814.8,1781.7,1793.67,1793.67,410400
2019-05-15,1778.6,1801.59,1760.01,1789.43,1789.43,380800
2019-05-16,1790.0,1816.8,1790.0,1803.31,1803.31,305000
2019-05-17,1786.37,1819.42,1785.0,1787.29,1787.29,346200
2019-05-20,1769.73,1770.0,1746.18,1752.23,1752.23,352000
2019-05-21,1762.34,1783.52,1757.23,1772.19,1772.19,340600
2019-05-22,1757.35,1775.0,1742.91,1745.02,1745.02,367900
2019-05-23,1746.95,1746.95,1705.15,1716.93,1716.93,483800
2019-05-24,1731.52,1731.58,1707.59,1708.48,1708.48,269300
2019-05-28,1707.59,1728.98,1685.38,1685.8,1685.8,390800
2019-05-29,1676.93,1689.52,1662.21,1685.92,1685.92,317500
2019-05-30,1687.0,1693.51,1670.27,1673.06,1673.06,265800
2019-05-31,1650.1,1662.14,1640.54,1656.22,1656.22,366400
2019-06-03,1658.5,1692.21,1648.38,1650.46,1650.46,462300
2019-06-04,1673.5,1748.31,1673.5,1747.03,1747.03,648000
2019-06-05,1755.75,1767.19,1736.09,1765.0,1765.0,388700
2019-06-06,1766.01,1766.63,1746.39,1754.86,1754.86,335700
2019-06-07,1765.25,1789.69,1756.31,1778.29,1778.29,337600
2019-06-10,1782.57,1814.41,1778.3,1781.12,1781.12,298300
2019-06-11,1799.5,1812.66,1791.09,1803.63,1803.63,351000
2019-06-12,1804.17,1814.0,1779.13,1798.9,1798.9,212300
2019-06-13,1802.05,1839.34,1802.05,1809.52,1809.52,319200
2019-06-14,1808.2,1811.68,1772.73,1775.5,1775.5,325500
2019-06-17,1776.0,1787.41,1768.0,1781.41,1781.41,281200
2019-06-18,1808.38,1821.7,1790.93,1808.99,1808.99,412800
2019-06-19,1812.0,1844.41,1809.09,1842.06,1842.06,420200
2019-06-20,1862.07,1871.93,1844.75,1861.31,1861.31,545000
2019-06-21,1859.36,1883.19,1849.59,1880.0,1880.0,755800
2019-06-24,1880.97,1889.33,1869.32,1870.81,1870.81,351200
2019-06-25,1880.83,1884.99,1841.05,1845.47,1845.47,322200
2019-06-26,1848.3,1868.15,1828.39,1830.22,1830.22,277500
2019-06-27,1835.0,1858.75,1832.83,1845.17,1845.17,427100
2019-06-28,1852.58,1877.0,1844.83,1874.71,1874.71,613700
2019-07-01,1900.0,1906.0,1883.44,1898.42,1898.42,454500
2019-07-02,1902.24,1910.0,1889.42,1907.99,1907.99,222000
2019-07-03,1906.22,1924.61,1905.0,1919.65,1919.65,172900
2019-07-05,1904.76,1928.61,1901.41,1924.75,1924.75,170200
2019-07-08,1918.73,1922.0,1875.0,1875.76,1875.76,343100
2019-07-09,1873.0,1889.74,1866.01,1877.87,1877.87,360800
2019-07-10,1890.52,1892.99,1858.88,1869.39,1869.39,319200
2019-07-11,1875.45,1879.1,1868.73,1874.17,1874.17,270400
2019-07-12,1878.02,1884.98,1869.49,1882.48,1882.48,268200
2019-07-15,1881.89,1885.24,1872.29,1881.91,1881.91,284200
2019-07-16,1879.89,1897.22,1875.57,1888.9,1888.9,259100
2019-07-17,1887.75,1897.09,1866.53,1867.74,1867.74,284800
2019-07-18,1861.83,1895.68,1861.83,1885.91,1885.91,230600
2019-07-19,1896.03,1901.59,1882.09,1882.09,1882.09,198000
2019-07-22,1883.65,1906.6,1882.74,1893.7,1893.7,279400
2019-07-23,1898.63,1910.38,1887.94,1900.25,1900.25,219500
2019-07-24,1896.26,1920.83,1896.26,1919.25,1919.25,212100
2019-07-25,1911.99,1928.91,1905.03,1926.13,1926.13,248100
2019-07-26,1940.0,1969.88,1940.0,1966.85,1966.85,381800
2019-07-29,1958.78,1962.98,1908.19,1919.55,1919.55,304900
2019-07-30,1909.86,1925.29,1903.59,1916.59,1916.59,207500
2019-07-31,1906.33,1915.48,1866.27,1886.61,1886.61,270000
2019-08-01,1885.47,1917.49,1867.74,1879.86,1879.86,238400
2019-08-02,1874.11,1874.98,1839.39,1846.08,1846.08,304200
2019-08-05,1819.98,1819.98,1773.09,1788.6,1788.6,431400
2019-08-06,1799.2,1815.99,1767.32,1786.52,1786.52,393900
2019-08-07,1758.4,1826.2,1755.0,1821.56,1821.56,542300
2019-08-08,1900.0,1958.81,1895.0,1941.01,1941.01,797000
2019-08-09,1926.54,1927.62,1897.01,1917.69,1917.69,402000
2019-08-12,1900.44,1926.79,1891.17,1916.89,1916.89,281100
2019-08-13,1907.67,1963.9,1907.67,1943.19,1943.19,384300
2019-08-14,1908.56,1926.23,1889.96,1891.19,1891.19,440400
2019-08-15,1900.03,1919.71,1873.87,1904.67,1904.67,290500
2019-08-16,1929.0,1936.46,1905.01,1922.19,1922.19,240800
2019-08-19,1944.87,1959.88,1931.41,1943.73,1943.73,283400
2019-08-20,1942.51,1952.12,1929.21,1934.4,1934.4,230400
2019-08-21,1945.69,1957.6,1939.7,1955.75,1955.75,203000
2019-08-22,1962.45,1967.52,1928.3,1952.47,1952.47,204600
2019-08-23,1942.98,1951.93,1893.08,1898.67,1898.67,303400
2019-08-26,1918.24,1918.5,1902.22,1916.81,1916.81,219200
2019-08-27,1921.74,1931.8,1912.33,1919.99,1919.99,276200
