Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,203.38,204.39,201.38,203.71,194.92,1729400
2019-01-02,200.5,205.1,199.85,204.76,195.93,2143100
2019-01-03,203.7,205.94,200.04,200.42,191.78,2877700
2019-01-04,203.08,207.93,201.45,206.24,197.34,2761600
2019-01-07,205.52,209.12,203.54,207.0,198.07,2226600
2019-01-08,208.65,209.08,204.18,208.55,199.56,2366500
2019-01-09,209.15,211.22,207.92,209.9,200.85,1862900
2019-01-10,208.15,210.9,206.0,210.64,201.56,2340700
2019-01-11,210.04,211.25,209.31,210.51,201.43,1861100
2019-01-14,209.47,210.65,208.16,209.0,199.99,1523100
2019-01-15,210.04,211.34,209.08,211.03,201.93,1681900
2019-01-16,211.46,211.46,209.5,210.18,201.12,1455000
2019-01-17,209.87,211.65,209.65,211.46,202.34,1517100
2019-01-18,212.56,214.16,211.77,213.59,204.38,2115400
2019-01-22,213.0,215.56,210.8,212.4,203.24,3310800
2019-01-23,213.0,214.85,210.0,212.09,202.94,2220200
2019-01-24,212.39,212.39,208.9,210.31,201.24,1994400
2019-01-25,212.03,212.32,208.74,209.07,200.05,2252300
2019-01-28,208.68,210.79,207.31,210.77,201.68,1999400
2019-01-29,210.32,210.54,208.57,210.31,201.24,1636500
2019-01-30,210.48,212.17,209.32,211.35,202.23,1589800
2019-01-31,211.14,214.88,209.72,214.63,205.37,4341100
2019-02-01,214.0,215.0,209.37,210.27,201.2,3453700
2019-02-04,210.7,211.19,207.9,211.18,202.07,1630300
2019-02-05,211.49,212.52,209.64,211.61,202.48,2074500
2019-02-06,212.26,212.26,210.48,211.6,202.47,1618800
2019-02-07,210.07,210.1,206.27,209.05,200.57,2526600
2019-02-08,207.83,208.49,205.75,207.75,199.33,2013700
2019-02-11,208.65,208.92,206.76,208.72,200.26,2376600
2019-02-12,210.06,212.75,209.26,211.9,203.31,2091200
2019-02-13,212.23,213.51,211.3,212.8,204.17,1703000
2019-02-14,212.0,214.55,211.14,213.84,205.17,1411100
2019-02-15,215.15,217.25,214.04,216.47,207.69,2635500
2019-02-19,216.67,219.6,216.51,218.12,209.28,1938100
2019-02-20,218.23,219.07,215.06,217.11,208.31,1785600
2019-02-21,216.6,216.72,214.33,215.23,206.5,1615300
2019-02-22,215.17,216.59,214.25,216.29,207.52,1542500
2019-02-25,217.37,219.09,216.55,217.05,208.25,1794000
2019-02-26,216.89,218.91,216.13,217.61,208.79,1884100
2019-02-27,216.51,218.86,216.45,218.05,209.21,1482700
2019-02-28,218.49,219.69,217.52,218.74,209.87,2055600
2019-03-01,219.76,220.57,215.77,219.44,210.54,2178200
2019-03-04,220.43,221.08,215.87,218.41,209.55,2444700
2019-03-05,218.91,221.61,218.9,219.82,210.91,2160200
2019-03-06,220.5,221.91,218.23,219.23,210.34,1985300
2019-03-07,218.13,219.39,216.22,216.79,208.0,3279100
2019-03-08,225.48,228.7,223.77,227.82,218.58,6782700
2019-03-11,227.53,229.91,227.06,229.69,220.38,3748400
2019-03-12,230.32,233.4,229.9,232.96,223.51,2647100
2019-03-13,234.25,237.45,232.95,236.38,226.8,2421200
2019-03-14,236.13,236.38,233.28,233.84,224.36,2300300
2019-03-15,234.17,235.65,233.18,233.6,224.13,5075400
2019-03-18,233.58,236.68,233.49,236.59,227.0,1735400
2019-03-19,237.52,238.05,236.29,237.05,227.44,1852300
2019-03-20,237.03,238.49,235.78,236.98,227.37,1499500
2019-03-21,236.68,239.85,236.55,239.54,229.83,1617000
2019-03-22,239.75,240.34,236.9,237.56,227.93,1873600
2019-03-25,236.93,238.08,235.79,236.97,227.36,1357100
2019-03-26,238.0,240.25,237.36,239.07,229.38,1193000
