Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,47.04,47.32,46.01,46.57,45.9,7789600
2019-01-02,45.25,47.51,45.14,47.03,46.35,7245700
2019-01-03,46.44,46.65,45.0,45.36,44.7,8266400
2019-01-04,46.0,47.55,45.13,47.17,46.49,9081900
2019-01-07,47.24,49.08,47.09,48.5,47.8,9112100
2019-01-08,49.07,51.11,49.0,49.97,49.25,12428700
2019-01-09,50.37,51.41,49.91,50.83,50.1,7768800
2019-01-10,50.5,51.49,50.09,51.35,50.61,6416900
2019-01-11,46.38,46.84,44.47,46.54,45.87,35424600
2019-01-14,46.07,47.68,45.82,47.29,46.61,10183300
2019-01-15,47.33,47.89,46.62,46.84,46.16,8190900
2019-01-16,46.76,47.38,45.86,47.13,46.45,9299800
2019-01-17,46.95,47.63,46.41,47.38,46.7,7828700
2019-01-18,47.89,49.32,47.84,48.65,47.95,10563500
2019-01-22,48.17,48.17,46.82,47.06,46.38,8415900
2019-01-23,47.32,47.44,45.63,46.02,45.35,8951300
2019-01-24,45.94,47.4,45.89,47.27,46.59,6007000
2019-01-25,47.86,48.39,47.09,47.8,47.11,6175400
2019-01-28,47.0,47.22,45.96,46.74,46.06,8807100
2019-01-29,46.36,46.47,45.23,45.73,45.07,7722300
2019-01-30,46.18,46.32,45.5,46.31,45.64,8679600
2019-01-31,46.46,47.49,45.98,47.24,46.56,10060300
2019-02-01,47.19,47.49,45.51,46.01,45.35,16662300
2019-02-04,46.32,47.03,46.07,46.78,46.1,10635000
2019-02-05,46.93,48.09,46.61,47.84,47.15,8673300
2019-02-06,45.0,45.0,42.53,43.0,42.38,34619600
2019-02-07,43.21,44.33,43.05,43.96,43.32,17457000
2019-02-08,43.78,43.93,42.88,43.41,42.78,19275200
2019-02-11,43.8,43.8,39.85,40.11,39.53,44932400
2019-02-12,40.34,42.24,40.11,41.67,41.07,33515100
2019-02-13,42.93,45.33,42.84,44.57,43.93,51708900
2019-02-14,44.09,46.59,43.79,45.43,44.77,22540100
2019-02-15,45.47,45.6,44.14,44.6,43.96,17152500
2019-02-19,44.45,44.79,43.5,44.48,43.84,17261600
2019-02-20,44.67,45.56,42.48,42.78,42.16,21193200
2019-02-21,42.7,42.86,41.67,41.9,41.29,16645300
2019-02-22,42.0,42.25,41.25,41.5,40.9,13074700
2019-02-25,41.82,42.21,41.0,41.96,41.35,12317100
2019-02-26,41.82,42.68,41.72,42.08,41.47,9194200
2019-02-27,42.06,42.36,41.61,41.79,41.19,8494200
2019-02-28,41.78,42.35,41.67,42.14,41.53,12255200
2019-03-01,42.6,43.18,42.18,42.84,42.22,9422400
2019-03-04,43.06,43.25,41.31,41.79,41.19,12128500
2019-03-05,41.84,42.0,41.05,41.88,41.27,7536600
2019-03-06,41.95,42.86,41.86,42.56,41.94,12535200
2019-03-07,42.43,42.47,41.18,41.42,40.82,10470600
2019-03-08,41.01,42.12,40.89,42.03,41.42,8735200
2019-03-11,42.23,43.1,41.99,42.92,42.3,9451100
2019-03-12,43.07,43.15,42.56,42.63,42.01,6474800
2019-03-13,42.83,43.95,42.57,43.7,43.07,7774200
2019-03-14,43.73,43.93,43.23,43.32,42.69,7324700
2019-03-15,44.02,45.11,43.91,44.63,43.99,20494100
2019-03-18,44.93,45.16,44.12,44.97,44.32,11344600
2019-03-19,45.61,47.3,45.29,46.42,45.75,16098900
2019-03-20,46.37,47.09,46.13,46.16,45.49,14270400
2019-03-21,46.08,48.83,45.9,48.6,47.9,13972900
2019-03-22,48.31,48.45,46.28,46.87,46.19,11117700
2019-03-25,46.75,47.55,46.42,46.98,46.3,6976900
2019-03-26,47.28,47.88,45.96,46.43,45.76,9712000
2019-03-27,46.29,46.29,45.24,45.52,45.22,7813600
2019-03-28,45.34,45.71,44.87,45.62,45.32,8347800
2019-03-29,46.18,46.37,45.01,45.53,45.23,6643600
2019-04-01,46.5,47.31,46.16,47.12,46.81,9233400
2019-04-02,47.42,47.78,46.2,47.46,47.15,9697700
2019-04-03,47.75,48.6,47.4,47.65,47.34,9741800
2019-04-04,47.68,47.82,46.58,46.96,46.65,6941800
2019-04-05,47.08,47.54,46.68,47.29,46.98,5976900
2019-04-08,47.23,47.63,46.37,47.57,47.26,5563800
2019-04-09,47.19,47.65,46.85,47.01,46.7,5090900
2019-04-10,47.34,47.96,47.15,47.86,47.55,3548000
2019-04-11,48.06,48.24,46.86,47.17,46.86,5198500
2019-04-12,47.4,47.68,46.94,47.28,46.97,3802100
2019-04-15,47.27,47.57,45.64,45.75,45.45,7343500
2019-04-16,45.95,45.95,44.74,45.06,44.77,9742200
2019-04-17,45.17,45.34,43.96,44.98,44.69,6663100
2019-04-18,45.18,45.59,44.65,45.31,45.01,4582700
2019-04-22,45.24,45.53,44.7,45.34,45.04,4229300
